GTX0536PRED_000001-T1	3448	3188.64	70	19.5624	XBC1
GTX0536PRED_000002-T1	2401	2141.64	206	85.7136	XBC1
GTX0536PRED_000003-T1	2569	2309.64	152	58.6446	XBC1
GTX0536PRED_000004-T1	4411	4151.64	560	120.198	XBC1
GTX0536PRED_000005-T1	1071	811.638	89	97.7138	XBC1
GTX0536PRED_000006-T1	966	706.638	29	36.5704	XBC1
GTX0536PRED_000007-T1	1876	1616.64	1	0.551208	XBC1
GTX0536PRED_000008-T1	1378	1118.64	122	97.1849	XBC1
GTX0536PRED_000009-T1	1655	1395.64	7	4.46944	XBC1
GTX0536PRED_000010-T1	1264	1004.64	190	168.528	XBC1
GTX0536PRED_000011-T1	1332	1072.64	96.7841	80.4043	XBC1
GTX0536PRED_000012-T1	1041	781.638	0	0	XBC1
GTX0536PRED_000013-T1	1158	898.638	28	27.7652	XBC1
GTX0536PRED_000014-T1	486	227.164	0	0	XBC1
GTX0536PRED_000015-T1	2188	1928.64	84	38.8112	XBC1
GTX0536PRED_000016-T1	1347	1087.64	58	47.5195	XBC1
GTX0536PRED_000017-T1	3621	3361.64	183	48.5097	XBC1
GTX0536PRED_000018-T1	2060	1800.64	23	11.3823	XBC1
GTX0536PRED_000019-T1	2023	1763.64	19	9.60003	XBC1
GTX0536PRED_000020-T1	4062	3802.64	204	47.805	XBC1
GTX0536PRED_000020-T2	2977	2717.64	0	0	XBC1
GTX0536PRED_000021-T1	3498	3238.64	35	9.63017	XBC1
GTX0536PRED_000022-T1	1038	778.638	0	0	XBC1
GTX0536PRED_000022-T2	1051	791.638	13.1556	14.8085	XBC1
GTX0536PRED_000022-T3	899	639.638	2.84441	3.96266	XBC1
GTX0536PRED_000023-T1	2398	2138.64	106	44.1669	XBC1
GTX0536PRED_000024-T1	302	63.1939	126	1776.74	XBC1
GTX0536PRED_000025-T1	1264	1004.64	0	0	XBC1
GTX0536PRED_000026-T1	1095	835.638	4	4.2655	XBC1
GTX0536PRED_000027-T1	339	88.8497	0	0	XBC1
GTX0536PRED_000028-T1	5616	5356.64	0	0	XBC1
GTX0536PRED_000029-T1	2591	2331.64	13	4.96833	XBC1
GTX0536PRED_000030-T1	1413	1153.64	6	4.63458	XBC1
GTX0536PRED_000031-T1	696	436.671	0	0	XBC1
GTX0536PRED_000032-T1	1778	1518.64	16	9.38845	XBC1
GTX0536PRED_000033-T1	7630	7370.64	17	2.05529	XBC1
GTX0536PRED_000034-T1	2862	2602.64	35	11.9835	XBC1
GTX0536PRED_000035-T1	405	147.479	0	0	XBC1
GTX0536PRED_000036-T1	417	159.083	0	0	XBC1
GTX0536PRED_000037-T1	1875	1615.64	0	0	XBC1
GTX0536PRED_000038-T1	3714	3454.64	0	0	XBC1
GTX0536PRED_000038-T2	4256	3996.64	11	2.4526	XBC1
GTX0536PRED_000039-T1	339	88.8497	0	0	XBC1
GTX0536PRED_000040-T1	873	613.638	20	29.0433	XBC1
GTX0536PRED_000041-T1	336	86.5158	0	0	XBC1
GTX0536PRED_000042-T1	273	48.1627	0	0	XBC1
GTX0536PRED_000043-T1	510	251.016	0	0	XBC1
GTX0536PRED_000044-T1	213	31.1125	9	257.772	XBC1
GTX0536PRED_000045-T1	495	236.1	1027	3876.16	XBC1
GTX0536PRED_000046-T1	1381	1121.64	33.2321	26.4018	XBC1
GTX0536PRED_000047-T1	1544	1284.64	12.7679	8.85657	XBC1
GTX0536PRED_000047-T2	1281	1021.64	0	0	XBC1
GTX0536PRED_000048-T1	8171	7911.64	108	12.1643	XBC1
GTX0536PRED_000049-T1	666	406.671	0	0	XBC1
GTX0536PRED_000050-T1	668	408.671	540	1177.47	XBC1
GTX0536PRED_000051-T1	3192	2932.64	2	0.607715	XBC1
GTX0536PRED_000052-T1	576	316.841	4	11.2498	XBC1
GTX0536PRED_000053-T1	771	511.638	1	1.74167	XBC1
GTX0536PRED_000054-T1	2635	2375.64	0	0	XBC1
GTX0536PRED_000055-T1	911	651.638	265	362.383	XBC1
GTX0536PRED_000056-T1	1623	1363.64	261	170.557	XBC1
GTX0536PRED_000057-T1	1089	829.638	2838	3048.26	XBC1
GTX0536PRED_000058-T1	7803	7543.64	109	12.8758	XBC1
GTX0536PRED_000059-T1	879	619.638	0	0	XBC1
GTX0536PRED_000060-T1	2399	2139.64	4	1.6659	XBC1
GTX0536PRED_000060-T2	2711	2451.64	0	0	XBC1
GTX0536PRED_000061-T1	303	63.7879	0	0	XBC1
GTX0536PRED_000062-T1	2659	2399.64	6	2.2281	XBC1
GTX0536PRED_000063-T1	3421	3161.64	123	34.6674	XBC1
GTX0536PRED_000064-T1	2051	1791.64	172	85.5473	XBC1
GTX0536PRED_000065-T1	1527	1267.64	0	0	XBC1
GTX0536PRED_000066-T1	3023	2763.64	13	4.1917	XBC1
GTX0536PRED_000066-T2	1699	1439.64	0	0	XBC1
GTX0536PRED_000067-T1	4410	4150.64	1	0.214691	XBC1
GTX0536PRED_000068-T1	690	430.671	46	95.1789	XBC1
GTX0536PRED_000069-T1	276	49.5525	0	0	XBC1
GTX0536PRED_000070-T1	972	712.638	88	110.038	XBC1
GTX0536PRED_000071-T1	1014	754.638	181.495	214.316	XBC1
GTX0536PRED_000072-T1	351	98.776	0	0	XBC1
GTX0536PRED_000073-T1	915	655.638	13	17.6688	XBC1
GTX0536PRED_000074-T1	2658	2398.64	0	0	XBC1
GTX0536PRED_000075-T1	1736	1476.64	57	34.3977	XBC1
GTX0536PRED_000076-T1	4646	4386.64	7.38491	1.50017	XBC1
GTX0536PRED_000076-T2	4052	3792.64	13.6151	3.19895	XBC1
GTX0536PRED_000077-T1	2163	1903.64	0	0	XBC1
GTX0536PRED_000077-T2	2247	1987.64	0	0	XBC1
GTX0536PRED_000077-T3	1429	1169.64	0	0	XBC1
GTX0536PRED_000078-T1	1587	1327.64	0	0	XBC1
GTX0536PRED_000079-T1	2992	2732.64	73	23.805	XBC1
GTX0536PRED_000080-T1	3625	3365.64	34	9.00202	XBC1
GTX0536PRED_000081-T1	1871	1611.64	73	40.363	XBC1
GTX0536PRED_000082-T1	1176	916.638	421	409.272	XBC1
GTX0536PRED_000083-T1	2998	2738.64	54	17.5706	XBC1
GTX0536PRED_000084-T1	2912	2652.64	13	4.36711	XBC1
GTX0536PRED_000085-T1	1107	847.638	0	0	XBC1
GTX0536PRED_000086-T1	1842	1582.64	106	59.6833	XBC1
GTX0536PRED_000087-T1	945	685.638	0	0	XBC1
GTX0536PRED_000088-T1	979	719.638	0	0	XBC1
GTX0536PRED_000089-T1	1734	1474.64	0	0	XBC1
GTX0536PRED_000090-T1	3764	3504.64	0	0	XBC1
GTX0536PRED_000091-T1	1325	1065.64	27	22.5778	XBC1
GTX0536PRED_000092-T1	1872	1612.64	0	0	XBC1
GTX0536PRED_000093-T1	1472	1212.64	0	0	XBC1
GTX0536PRED_000094-T1	558	298.926	0	0	XBC1
GTX0536PRED_000094-T2	991	731.638	0	0	XBC1
GTX0536PRED_000095-T1	678	418.671	0	0	XBC1
GTX0536PRED_000096-T1	736	476.638	0	0	XBC1
GTX0536PRED_000097-T1	2250	1990.64	0	0	XBC1
GTX0536PRED_000097-T2	2599	2339.64	0	0	XBC1
GTX0536PRED_000098-T1	1413	1153.64	19	14.6762	XBC1
GTX0536PRED_000099-T1	1372	1112.64	0	0	XBC1
GTX0536PRED_000100-T1	369	114.476	0	0	XBC1
GTX0536PRED_000101-T1	2355	2095.64	7	2.97653	XBC1
GTX0536PRED_000102-T1	826	566.638	12	18.8714	XBC1
GTX0536PRED_000103-T1	1869	1609.64	43	23.805	XBC1
GTX0536PRED_000104-T1	5274	5014.64	162	28.7875	XBC1
GTX0536PRED_000104-T2	5542	5282.64	0	0	XBC1
GTX0536PRED_000105-T1	1877	1617.64	44	24.2382	XBC1
GTX0536PRED_000106-T1	369	114.476	0	0	XBC1
GTX0536PRED_000107-T1	845	585.638	0	0	XBC1
GTX0536PRED_000107-T2	765	505.638	0	0	XBC1
GTX0536PRED_000108-T1	2515	2255.64	32	12.6418	XBC1
GTX0536PRED_000109-T1	883	623.638	34	48.5819	XBC1
GTX0536PRED_000110-T1	2369	2109.64	360	152.063	XBC1
GTX0536PRED_000111-T1	871	611.638	0	0	XBC1
GTX0536PRED_000112-T1	1387	1127.64	0	0	XBC1
GTX0536PRED_000113-T1	1617	1357.64	153	100.424	XBC1
GTX0536PRED_000114-T1	2493	2233.64	117	46.6768	XBC1
GTX0536PRED_000115-T1	702	442.671	80	161.041	XBC1
GTX0536PRED_000116-T1	864	604.638	99	145.904	XBC1
GTX0536PRED_000117-T1	4968	4708.64	0	0	XBC1
GTX0536PRED_000117-T2	4371	4111.64	27	5.85164	XBC1
GTX0536PRED_000118-T1	3693	3433.64	4	1.03809	XBC1
GTX0536PRED_000119-T1	369	114.476	0	0	XBC1
GTX0536PRED_000120-T1	12534	12274.6	26	1.88753	XBC1
GTX0536PRED_000121-T1	1204	944.638	127	119.803	XBC1
GTX0536PRED_000122-T1	2648	2388.64	152	56.705	XBC1
GTX0536PRED_000123-T1	3855	3595.64	57	14.1263	XBC1
GTX0536PRED_000124-T1	264	44.6024	0	0	XBC1
GTX0536PRED_000125-T1	1918	1658.64	47	25.2508	XBC1
GTX0536PRED_000126-T1	1547	1287.64	19	13.1489	XBC1
GTX0536PRED_000127-T1	3372	3112.64	27	7.72972	XBC1
GTX0536PRED_000128-T1	1077	817.638	59	64.3012	XBC1
GTX0536PRED_000129-T1	3400	3140.64	0	0	XBC1
GTX0536PRED_000129-T2	2218	1958.64	0	0	XBC1
GTX0536PRED_000130-T1	1863	1603.64	293.649	163.174	XBC1
GTX0536PRED_000130-T2	1750	1490.64	0.35134	0.210031	XBC1
GTX0536PRED_000131-T1	2869	2609.64	16	5.46346	XBC1
GTX0536PRED_000132-T1	2641	2381.64	89	33.2999	XBC1
GTX0536PRED_000133-T1	975	715.638	344	428.345	XBC1
GTX0536PRED_000134-T1	4398	4138.64	110	23.6845	XBC1
GTX0536PRED_000135-T1	2580	2320.64	0	0	XBC1
GTX0536PRED_000136-T1	2049	1789.64	7	3.48547	XBC1
GTX0536PRED_000137-T1	1544	1284.64	51	35.3767	XBC1
GTX0536PRED_000138-T1	1192	932.638	69	65.9271	XBC1
GTX0536PRED_000139-T1	1817	1557.64	43	24.5997	XBC1
GTX0536PRED_000140-T1	2633	2373.64	1	0.375417	XBC1
GTX0536PRED_000140-T2	2700	2440.64	0	0	XBC1
GTX0536PRED_000141-T1	342	91.1965	0	0	XBC1
GTX0536PRED_000142-T1	1371	1111.64	0	0	XBC1
GTX0536PRED_000143-T1	3634	3374.64	101	26.67	XBC1
GTX0536PRED_000144-T1	513	253.999	0	0	XBC1
GTX0536PRED_000145-T1	492	233.116	0	0	XBC1
GTX0536PRED_000146-T1	2789	2529.64	0	0	XBC1
GTX0536PRED_000146-T2	2622	2362.64	4	1.50866	XBC1
GTX0536PRED_000146-T3	2414	2154.64	0	0	XBC1
GTX0536PRED_000147-T1	2045	1785.64	21	10.4798	XBC1
GTX0536PRED_000148-T1	2117	1857.64	25	11.9924	XBC1
GTX0536PRED_000149-T1	2084	1824.64	44	21.4884	XBC1
GTX0536PRED_000150-T1	479	220.195	10	40.4688	XBC1
GTX0536PRED_000151-T1	1592	1332.64	3	2.00603	XBC1
GTX0536PRED_000152-T1	1165	905.638	10	9.83951	XBC1
GTX0536PRED_000153-T1	2151	1891.64	158	74.4299	XBC1
GTX0536PRED_000154-T1	1923	1663.64	20.5011	10.9811	XBC1
GTX0536PRED_000155-T1	2229	1969.64	3	1.35726	XBC1
GTX0536PRED_000156-T1	4567	4307.64	10	2.06866	XBC1
GTX0536PRED_000157-T1	2820	2560.64	72	25.0561	XBC1
GTX0536PRED_000157-T2	3380	3120.64	0	0	XBC1
GTX0536PRED_000158-T1	1953	1693.64	0	0	XBC1
GTX0536PRED_000158-T2	1810	1550.64	10	5.74669	XBC1
GTX0536PRED_000159-T1	1978	1718.64	26.1437	13.5554	XBC1
GTX0536PRED_000160-T1	1519	1259.64	0	0	XBC1
GTX0536PRED_000160-T2	1610	1350.64	0	0	XBC1
GTX0536PRED_000161-T1	684	424.671	0	0	XBC1
GTX0536PRED_000162-T1	681	421.671	0	0	XBC1
GTX0536PRED_000163-T1	5936	5676.64	60.6783	9.52513	XBC1
GTX0536PRED_000164-T1	697	437.671	6.32168	12.871	XBC1
GTX0536PRED_000165-T1	1967	1707.64	34	17.7424	XBC1
GTX0536PRED_000166-T1	3079	2819.64	144	45.509	XBC1
GTX0536PRED_000167-T1	1761	1501.64	2	1.18684	XBC1
GTX0536PRED_000167-T2	1927	1667.64	9	4.80916	XBC1
GTX0536PRED_000167-T3	1832	1572.64	0	0	XBC1
GTX0536PRED_000167-T4	2063	1803.64	0	0	XBC1
GTX0536PRED_000168-T1	1549	1289.64	7	4.8368	XBC1
GTX0536PRED_000169-T1	1315	1055.64	128	108.05	XBC1
GTX0536PRED_000170-T1	895	635.638	122	171.032	XBC1
GTX0536PRED_000171-T1	954	694.638	88	112.889	XBC1
GTX0536PRED_000172-T1	2402	2142.64	86	35.7666	XBC1
GTX0536PRED_000173-T1	3641	3381.64	0	0	XBC1
GTX0536PRED_000174-T1	1524	1264.64	1	0.704632	XBC1
GTX0536PRED_000175-T1	1617	1357.64	70.7033	46.4071	XBC1
GTX0536PRED_000175-T2	1418	1158.64	8.2967	6.38096	XBC1
GTX0536PRED_000176-T1	2727	2467.64	80	28.8893	XBC1
GTX0536PRED_000177-T1	369	114.476	1	7.78422	XBC1
GTX0536PRED_000178-T1	405	147.479	0	0	XBC1
GTX0536PRED_000179-T1	860	600.638	0	0	XBC1
GTX0536PRED_000180-T1	1515	1255.64	10	7.09682	XBC1
GTX0536PRED_000181-T1	3577	3317.64	94	25.248	XBC1
GTX0536PRED_000181-T2	3551	3291.64	0	0	XBC1
GTX0536PRED_000182-T1	1413	1153.64	19	14.6762	XBC1
GTX0536PRED_000183-T1	840	580.638	0	0	XBC1
GTX0536PRED_000184-T1	2375	2115.64	16	6.73918	XBC1
GTX0536PRED_000184-T2	2835	2575.64	0	0	XBC1
GTX0536PRED_000185-T1	832	572.638	0	0	XBC1
GTX0536PRED_000186-T1	1507	1247.64	16	11.4277	XBC1
GTX0536PRED_000187-T1	678	418.671	33	70.2376	XBC1
GTX0536PRED_000188-T1	2232	1972.64	22	9.93811	XBC1
GTX0536PRED_000189-T1	2411	2151.64	13	5.38397	XBC1
GTX0536PRED_000189-T2	2478	2218.64	0	0	XBC1
GTX0536PRED_000190-T1	1200	940.638	1	0.94734	XBC1
GTX0536PRED_000191-T1	1734	1474.64	0	0	XBC1
GTX0536PRED_000191-T2	1658	1398.64	102	64.9865	XBC1
GTX0536PRED_000192-T1	2003	1743.64	40	20.4424	XBC1
GTX0536PRED_000193-T1	2423	2163.64	31	12.7675	XBC1
